"Dam","Date","Storage","Capacity","PercentDamCapacity","PercentTotalCapacity"
"Lewis Gay",2013-11-25,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2013-11-26,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2013-11-27,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2013-11-28,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2013-11-29,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2013-11-30,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2013-12-01,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2013-12-02,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2013-12-03,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2013-12-04,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2013-12-05,168.6,168,1.00357142857143,0.000186902626613781
"Lewis Gay",2013-12-06,166.4,168,0.990476190476191,0.000184463802304467
"Lewis Gay",2013-12-07,166.4,168,0.990476190476191,0.000184463802304467
"Lewis Gay",2013-12-08,165.5,168,0.985119047619048,0.000183466101450657
"Lewis Gay",2013-12-09,163.3,168,0.97202380952381,0.000181027277141343
"Lewis Gay",2013-12-10,163.3,168,0.97202380952381,0.000181027277141343
"Lewis Gay",2013-12-11,161.4,168,0.960714285714286,0.000178921019783299
"Lewis Gay",2013-12-12,160.2,168,0.953571428571429,0.000177590751978219
"Lewis Gay",2013-12-13,158.7,168,0.944642857142857,0.000175927917221869
"Lewis Gay",2013-12-14,157.8,168,0.939285714285714,0.000174930216368059
"Lewis Gay",2013-12-15,156.6,168,0.932142857142857,0.000173599948562978
"Lewis Gay",2013-12-16,155.6,168,0.926190476190476,0.000172491392058745
"Lewis Gay",2013-12-17,154.1,168,0.917261904761905,0.000170828557302394
"Lewis Gay",2013-12-18,152.7,168,0.908928571428571,0.000169276578196467
"Lewis Gay",2013-12-19,151.2,168,0.9,0.000167613743440117
"Lewis Gay",2013-12-20,149.7,168,0.891071428571429,0.000165950908683767
"Lewis Gay",2013-12-21,148.2,168,0.882142857142857,0.000164288073927416
"Lewis Gay",2013-12-22,136.7,168,0.813690476190476,0.00015153967412873
"Lewis Gay",2013-12-23,136.7,168,0.813690476190476,0.00015153967412873
"Lewis Gay",2013-12-24,136.7,168,0.813690476190476,0.00015153967412873
"Lewis Gay",2013-12-25,135.2,168,0.804761904761905,0.00014987683937238
"Lewis Gay",2013-12-26,133.8,168,0.796428571428571,0.000148324860266453
"Lewis Gay",2013-12-27,132.4,168,0.788095238095238,0.000146772881160526
"Lewis Gay",2013-12-28,136.7,168,0.813690476190476,0.00015153967412873
"Lewis Gay",2013-12-29,133.8,168,0.796428571428571,0.000148324860266453
"Lewis Gay",2013-12-30,132.4,168,0.788095238095238,0.000146772881160526
"Lewis Gay",2013-12-31,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2014-01-01,128.3,168,0.763690476190476,0.000142227799493168
"Lewis Gay",2014-01-02,126.9,168,0.755357142857143,0.000140675820387241
"Lewis Gay",2014-01-03,125,168,0.744047619047619,0.000138569563029197
"Lewis Gay",2014-01-04,122.9,168,0.731547619047619,0.000136241594370307
"Lewis Gay",2014-01-05,120.7,168,0.718452380952381,0.000133802770060993
"Lewis Gay",2014-01-06,118.4,168,0.704761904761905,0.000131253090101256
"Lewis Gay",2014-01-07,117.1,168,0.697023809523809,0.000129811966645752
"Lewis Gay",2014-01-08,117.6,168,0.7,0.000130366244897869
"Lewis Gay",2014-01-09,116.6,168,0.694047619047619,0.000129257688393635
"Lewis Gay",2014-01-10,115.5,168,0.6875,0.000128038276238978
"Lewis Gay",2014-01-11,114,168,0.678571428571429,0.000126375441482628
"Lewis Gay",2014-01-12,112.5,168,0.669642857142857,0.000124712606726277
"Lewis Gay",2014-01-13,110.8,168,0.65952380952381,0.00012282806066908
"Lewis Gay",2014-01-14,109,168,0.648809523809524,0.00012083265896146
"Lewis Gay",2014-01-15,107.6,168,0.64047619047619,0.000119280679855533
"Lewis Gay",2014-01-16,106.3,168,0.632738095238095,0.000117839556400029
"Lewis Gay",2014-01-17,105.1,168,0.625595238095238,0.000116509288594949
"Lewis Gay",2014-01-18,102.7,168,0.611309523809524,0.000113848752984788
"Lewis Gay",2014-01-19,101.6,168,0.604761904761905,0.000112629340830131
"Lewis Gay",2014-01-20,98.1,168,0.583928571428571,0.000108749393065314
"Lewis Gay",2014-01-21,95.9,168,0.570833333333333,0.000106310568756
"Lewis Gay",2014-01-22,94.7,168,0.563690476190476,0.00010498030095092
"Lewis Gay",2014-01-23,92.3,168,0.549404761904762,0.000102319765340759
"Lewis Gay",2014-01-24,91,168,0.541666666666667,0.000100878641885256
"Lewis Gay",2014-01-25,91,168,0.541666666666667,0.000100878641885256
"Lewis Gay",2014-01-26,87.2,168,0.519047619047619,9.66661271691679e-05
"Lewis Gay",2014-01-27,85.1,168,0.506547619047619,9.43381585102774e-05
"Lewis Gay",2014-01-28,83,168,0.494047619047619,9.20101898513869e-05
"Lewis Gay",2014-01-29,82,168,0.488095238095238,9.09016333471533e-05
"Lewis Gay",2014-01-30,81,168,0.482142857142857,8.97930768429198e-05
"Lewis Gay",2014-01-31,78.6,168,0.467857142857143,8.71325412327592e-05
"Lewis Gay",2014-02-01,82.6,168,0.491666666666667,9.15667672496935e-05
"Lewis Gay",2014-02-02,89.3,168,0.531547619047619,9.89940958280585e-05
"Lewis Gay",2014-02-03,95.9,168,0.570833333333333,0.000106310568756
"Lewis Gay",2014-02-04,101.6,168,0.604761904761905,0.000112629340830131
"Lewis Gay",2014-02-05,108.3,168,0.644642857142857,0.000120056669408496
"Lewis Gay",2014-02-06,114.3,168,0.680357142857143,0.000126708008433898
"Lewis Gay",2014-02-07,121.5,168,0.723214285714286,0.00013468961526438
"Lewis Gay",2014-02-08,126.9,168,0.755357142857143,0.000140675820387241
"Lewis Gay",2014-02-09,129.6,168,0.771428571428571,0.000143668922948672
"Lewis Gay",2014-02-10,141,168,0.839285714285714,0.000156306467096934
"Lewis Gay",2014-02-11,146.8,168,0.873809523809524,0.000162736094821489
"Lewis Gay",2014-02-12,145.3,168,0.864880952380952,0.000161073260065139
"Lewis Gay",2014-02-13,142.5,168,0.848214285714286,0.000157969301853285
"Lewis Gay",2014-02-14,139.5,168,0.830357142857143,0.000154643632340584
"Lewis Gay",2014-02-15,136.7,168,0.813690476190476,0.00015153967412873
"Lewis Gay",2014-02-16,133.8,168,0.796428571428571,0.000148324860266453
"Lewis Gay",2014-02-17,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2014-02-18,128.3,168,0.763690476190476,0.000142227799493168
"Lewis Gay",2014-02-19,125.5,168,0.74702380952381,0.000139123841281314
"Lewis Gay",2014-02-20,124.2,168,0.739285714285714,0.00013768271782581
"Lewis Gay",2014-02-21,121.5,168,0.723214285714286,0.00013468961526438
"Lewis Gay",2014-02-22,118.9,168,0.707738095238095,0.000131807368353372
"Lewis Gay",2014-02-23,116.3,168,0.692261904761905,0.000128925121442365
"Lewis Gay",2014-02-24,112.5,168,0.669642857142857,0.000124712606726277
"Lewis Gay",2014-02-25,110,168,0.654761904761905,0.000121941215465694
"Lewis Gay",2014-02-26,107.6,168,0.64047619047619,0.000119280679855533
"Lewis Gay",2014-02-27,100.4,168,0.597619047619048,0.000111299073025051
"Lewis Gay",2014-02-28,102.7,168,0.611309523809524,0.000113848752984788
"Lewis Gay",2014-03-01,101.8,168,0.605952380952381,0.000112851052130978
"Lewis Gay",2014-03-02,97.2,168,0.578571428571429,0.000107751692211504
"Lewis Gay",2014-03-03,95.4,168,0.567857142857143,0.000105756290503883
"Lewis Gay",2014-03-04,91.4,168,0.544047619047619,0.000101322064486949
"Lewis Gay",2014-03-05,89.3,168,0.531547619047619,9.89940958280585e-05
"Lewis Gay",2014-03-06,87.2,168,0.519047619047619,9.66661271691679e-05
"Lewis Gay",2014-03-07,83,168,0.494047619047619,9.20101898513869e-05
"Lewis Gay",2014-03-08,82,168,0.488095238095238,9.09016333471533e-05
"Lewis Gay",2014-03-09,80,168,0.476190476190476,8.86845203386862e-05
"Lewis Gay",2014-03-10,76.1,168,0.45297619047619,8.43611499721752e-05
"Lewis Gay",2014-03-11,73.8,168,0.439285714285714,8.1811470012438e-05
"Lewis Gay",2014-03-12,71.4,168,0.425,7.91509344022774e-05
"Lewis Gay",2014-03-13,67.9,168,0.404166666666667,7.52709866374599e-05
"Lewis Gay",2014-03-14,65.8,168,0.391666666666667,7.29430179785694e-05
"Lewis Gay",2014-03-15,63.8,168,0.379761904761905,7.07259049701022e-05
"Lewis Gay",2014-03-16,61.2,168,0.364285714285714,6.78436580590949e-05
"Lewis Gay",2014-03-17,58.8,168,0.35,6.51831224489343e-05
"Lewis Gay",2014-03-18,56.2,168,0.33452380952381,6.2300875537927e-05
"Lewis Gay",2014-03-19,55,168,0.327380952380952,6.09706077328468e-05
"Lewis Gay",2014-03-20,51.3,168,0.305357142857143,5.68689486671825e-05
"Lewis Gay",2014-03-21,48.9,168,0.291071428571429,5.42084130570219e-05
"Lewis Gay",2014-03-22,46.7,168,0.27797619047619,5.17695887477081e-05
"Lewis Gay",2014-03-23,50.6,168,0.301190476190476,5.6092959114219e-05
"Lewis Gay",2014-03-24,56.5,168,0.336309523809524,6.26334424891971e-05
"Lewis Gay",2014-03-25,62.5,168,0.37202380952381,6.92847815145986e-05
"Lewis Gay",2014-03-26,70.5,168,0.419642857142857,7.81532335484672e-05
"Lewis Gay",2014-03-27,78,168,0.464285714285714,8.6467407330219e-05
"Lewis Gay",2014-03-28,99.3,168,0.591071428571429,0.000110079660870394
"Lewis Gay",2014-03-29,90.6,168,0.539285714285714,0.000100435219283562
"Lewis Gay",2014-03-30,95.9,168,0.570833333333333,0.000106310568756
"Lewis Gay",2014-03-31,101.6,168,0.604761904761905,0.000112629340830131
"Lewis Gay",2014-04-01,107.8,168,0.641666666666667,0.00011950239115638
"Lewis Gay",2014-04-02,109,168,0.648809523809524,0.00012083265896146
"Lewis Gay",2014-04-03,109,168,0.648809523809524,0.00012083265896146
"Lewis Gay",2014-04-04,105.1,168,0.625595238095238,0.000116509288594949
"Lewis Gay",2014-04-05,104.2,168,0.620238095238095,0.000115511587741139
"Lewis Gay",2014-04-06,102.3,168,0.608928571428571,0.000113405330383095
"Lewis Gay",2014-04-07,99.5,168,0.592261904761905,0.000110301372171241
"Lewis Gay",2014-04-08,96.8,168,0.576190476190476,0.00010730826960981
"Lewis Gay",2014-04-09,95.4,168,0.567857142857143,0.000105756290503883
"Lewis Gay",2014-04-10,91.9,168,0.54702380952381,0.000101876342739066
"Lewis Gay",2014-04-11,89.3,168,0.531547619047619,9.89940958280585e-05
"Lewis Gay",2014-04-12,86.7,168,0.516071428571429,9.61118489170512e-05
"Lewis Gay",2014-04-13,84.2,168,0.501190476190476,9.33404576564672e-05
"Lewis Gay",2014-04-14,81,168,0.482142857142857,8.97930768429198e-05
"Lewis Gay",2014-04-15,79,168,0.470238095238095,8.75759638344526e-05
"Lewis Gay",2014-04-16,76.1,168,0.45297619047619,8.43611499721752e-05
"Lewis Gay",2014-04-17,73.2,168,0.435714285714286,8.11463361098979e-05
"Lewis Gay",2014-04-18,72.1,168,0.429166666666667,7.99269239552409e-05
"Lewis Gay",2014-04-19,70.5,168,0.419642857142857,7.81532335484672e-05
"Lewis Gay",2014-04-20,68.6,168,0.408333333333333,7.60469761904234e-05
"Lewis Gay",2014-04-21,66.2,168,0.394047619047619,7.33864405802628e-05
"Lewis Gay",2014-04-22,64.5,168,0.383928571428571,7.15018945230657e-05
"Lewis Gay",2014-04-23,62.8,168,0.373809523809524,6.96173484658686e-05
"Lewis Gay",2014-04-24,61.2,168,0.364285714285714,6.78436580590949e-05
"Lewis Gay",2014-04-25,59.3,168,0.35297619047619,6.57374007010511e-05
"Lewis Gay",2014-04-26,57,168,0.339285714285714,6.31877207413139e-05
"Lewis Gay",2014-04-27,55.3,168,0.329166666666667,6.13031746841168e-05
"Lewis Gay",2014-04-28,53.5,168,0.318452380952381,5.93077729764964e-05
"Lewis Gay",2014-04-29,51.3,168,0.305357142857143,5.68689486671825e-05
"Lewis Gay",2014-04-30,56.5,168,0.336309523809524,6.26334424891971e-05
"Lewis Gay",2014-05-01,61.5,168,0.366071428571429,6.8176225010365e-05
"Lewis Gay",2014-05-02,67,168,0.398809523809524,7.42732857836497e-05
"Lewis Gay",2014-05-03,74.2,168,0.441666666666667,8.22548926141314e-05
"Lewis Gay",2014-05-04,75.1,168,0.447023809523809,8.32525934679417e-05
"Lewis Gay",2014-05-05,93.2,168,0.554761904761905,0.000103317466194569
"Lewis Gay",2014-05-06,102.3,168,0.608928571428571,0.000113405330383095
"Lewis Gay",2014-05-07,111.3,168,0.6625,0.000123382338921197
"Lewis Gay",2014-05-08,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2014-05-09,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2014-05-10,135.2,168,0.804761904761905,0.00014987683937238
"Lewis Gay",2014-05-11,135.2,168,0.804761904761905,0.00014987683937238
"Lewis Gay",2014-05-12,135.2,168,0.804761904761905,0.00014987683937238
"Lewis Gay",2014-05-13,134.7,168,0.801785714285714,0.000149322561120263
"Lewis Gay",2014-05-14,133.8,168,0.796428571428571,0.000148324860266453
"Lewis Gay",2014-05-15,133.8,168,0.796428571428571,0.000148324860266453
"Lewis Gay",2014-05-16,134.1,168,0.798214285714286,0.000148657427217723
"Lewis Gay",2014-05-17,133.8,168,0.796428571428571,0.000148324860266453
"Lewis Gay",2014-05-18,133.3,168,0.793452380952381,0.000147770582014336
"Lewis Gay",2014-05-19,133.3,168,0.793452380952381,0.000147770582014336
"Lewis Gay",2014-05-20,132.7,168,0.789880952380952,0.000147105448111796
"Lewis Gay",2014-05-21,132.7,168,0.789880952380952,0.000147105448111796
"Lewis Gay",2014-05-22,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2014-05-23,128.3,168,0.763690476190476,0.000142227799493168
"Lewis Gay",2014-05-24,126.6,168,0.753571428571429,0.000140343253435971
"Lewis Gay",2014-05-25,125,168,0.744047619047619,0.000138569563029197
"Lewis Gay",2014-05-26,119.7,168,0.7125,0.000132694213556759
"Lewis Gay",2014-05-27,116.3,168,0.692261904761905,0.000128925121442365
"Lewis Gay",2014-05-28,113.8,168,0.677380952380952,0.000126153730181781
"Lewis Gay",2014-05-29,112.5,168,0.669642857142857,0.000124712606726277
"Lewis Gay",2014-05-30,110,168,0.654761904761905,0.000121941215465694
"Lewis Gay",2014-05-31,107.6,168,0.64047619047619,0.000119280679855533
"Lewis Gay",2014-06-01,105.6,168,0.628571428571429,0.000117063566847066
"Lewis Gay",2014-06-02,105.1,168,0.625595238095238,0.000116509288594949
"Lewis Gay",2014-06-03,105.1,168,0.625595238095238,0.000116509288594949
"Lewis Gay",2014-06-04,114,168,0.678571428571429,0.000126375441482628
"Lewis Gay",2014-06-05,125.5,168,0.74702380952381,0.000139123841281314
"Lewis Gay",2014-06-06,132.4,168,0.788095238095238,0.000146772881160526
"Lewis Gay",2014-06-07,136.7,168,0.813690476190476,0.00015153967412873
"Lewis Gay",2014-06-08,139.5,168,0.830357142857143,0.000154643632340584
"Lewis Gay",2014-06-09,144.2,168,0.858333333333333,0.000159853847910482
"Lewis Gay",2014-06-10,154.1,168,0.917261904761905,0.000170828557302394
"Lewis Gay",2014-06-11,166.4,168,0.990476190476191,0.000184463802304467
"Lewis Gay",2014-06-12,171,168,1.01785714285714,0.000189563162223942
"Lewis Gay",2014-06-13,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-06-14,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-06-15,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-06-16,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-06-17,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-06-18,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-06-19,168.9,168,1.00535714285714,0.000187235193565051
"Lewis Gay",2014-06-20,166.4,168,0.990476190476191,0.000184463802304467
"Lewis Gay",2014-06-21,163.3,168,0.97202380952381,0.000181027277141343
"Lewis Gay",2014-06-22,164.9,168,0.981547619047619,0.000182800967548117
"Lewis Gay",2014-06-23,155.3,168,0.924404761904762,0.000172158825107475
"Lewis Gay",2014-06-24,154.7,168,0.920833333333333,0.000171493691204934
"Lewis Gay",2014-06-25,157.2,168,0.935714285714286,0.000174265082465518
"Lewis Gay",2014-06-26,163.3,168,0.97202380952381,0.000181027277141343
"Lewis Gay",2014-06-27,168,168,1,0.000186237492711241
"Lewis Gay",2014-06-28,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-06-29,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-06-30,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-01,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-02,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-03,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-04,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-05,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-06,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-07,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-08,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-09,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-10,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-11,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-12,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-13,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-14,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-15,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-16,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-17,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-18,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-19,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-20,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-21,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-22,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-23,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-24,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-25,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-26,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-27,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-28,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-29,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-30,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-07-31,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-01,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-02,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-03,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-04,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-05,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-06,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-07,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-08,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-09,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-10,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-11,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-12,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-13,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-14,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-15,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-16,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-17,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-18,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-19,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-20,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-21,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-22,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-23,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-24,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-25,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-26,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-27,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-28,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-29,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-30,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-08-31,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-09-01,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-09-02,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-09-03,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-09-04,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-09-05,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-09-06,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-09-07,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-09-08,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-09-09,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-09-10,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-09-11,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-09-12,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-09-13,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2014-09-14,168.9,168,1.00535714285714,0.000187235193565051
"Lewis Gay",2014-09-15,166.4,168,0.990476190476191,0.000184463802304467
"Lewis Gay",2014-09-16,164.9,168,0.981547619047619,0.000182800967548117
"Lewis Gay",2014-09-17,164.9,168,0.981547619047619,0.000182800967548117
"Lewis Gay",2014-09-18,164.9,168,0.981547619047619,0.000182800967548117
"Lewis Gay",2014-09-19,164.9,168,0.981547619047619,0.000182800967548117
"Lewis Gay",2014-09-20,157.2,168,0.935714285714286,0.000174265082465518
"Lewis Gay",2014-09-21,154.1,168,0.917261904761905,0.000170828557302394
"Lewis Gay",2014-09-22,152.7,168,0.908928571428571,0.000169276578196467
"Lewis Gay",2014-09-23,151.2,168,0.9,0.000167613743440117
"Lewis Gay",2014-09-24,149.7,168,0.891071428571429,0.000165950908683767
"Lewis Gay",2014-09-25,146.8,168,0.873809523809524,0.000162736094821489
"Lewis Gay",2014-09-26,145.3,168,0.864880952380952,0.000161073260065139
"Lewis Gay",2014-09-27,143,168,0.851190476190476,0.000158523580105402
"Lewis Gay",2014-09-28,141.9,168,0.844642857142857,0.000157304167950745
"Lewis Gay",2014-09-29,139.5,168,0.830357142857143,0.000154643632340584
"Lewis Gay",2014-09-30,139.5,168,0.830357142857143,0.000154643632340584
"Lewis Gay",2014-10-01,139.5,168,0.830357142857143,0.000154643632340584
"Lewis Gay",2014-10-02,136.7,168,0.813690476190476,0.00015153967412873
"Lewis Gay",2014-10-03,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2014-10-04,128.3,168,0.763690476190476,0.000142227799493168
"Lewis Gay",2014-10-05,126.4,168,0.752380952380952,0.000140121542135124
"Lewis Gay",2014-10-06,126.4,168,0.752380952380952,0.000140121542135124
"Lewis Gay",2014-10-07,121.5,168,0.723214285714286,0.00013468961526438
"Lewis Gay",2014-10-08,119.7,168,0.7125,0.000132694213556759
"Lewis Gay",2014-10-09,117.6,168,0.7,0.000130366244897869
"Lewis Gay",2014-10-10,115.5,168,0.6875,0.000128038276238978
"Lewis Gay",2014-10-11,113.8,168,0.677380952380952,0.000126153730181781
"Lewis Gay",2014-10-12,113.8,168,0.677380952380952,0.000126153730181781
"Lewis Gay",2014-10-13,108.3,168,0.644642857142857,0.000120056669408496
"Lewis Gay",2014-10-14,108.3,168,0.644642857142857,0.000120056669408496
"Lewis Gay",2014-10-15,107.1,168,0.6375,0.000118726401603416
"Lewis Gay",2014-10-16,107.6,168,0.64047619047619,0.000119280679855533
"Lewis Gay",2014-10-17,107.6,168,0.64047619047619,0.000119280679855533
"Lewis Gay",2014-10-18,109.5,168,0.651785714285714,0.000121386937213577
"Lewis Gay",2014-10-19,110,168,0.654761904761905,0.000121941215465694
"Lewis Gay",2014-10-20,110,168,0.654761904761905,0.000121941215465694
"Lewis Gay",2014-10-21,110,168,0.654761904761905,0.000121941215465694
"Lewis Gay",2014-10-22,111.3,168,0.6625,0.000123382338921197
"Lewis Gay",2014-10-23,112,168,0.666666666666667,0.000124158328474161
"Lewis Gay",2014-10-24,112,168,0.666666666666667,0.000124158328474161
"Lewis Gay",2014-10-25,112.5,168,0.669642857142857,0.000124712606726277
"Lewis Gay",2014-10-26,110,168,0.654761904761905,0.000121941215465694
"Lewis Gay",2014-10-27,112.5,168,0.669642857142857,0.000124712606726277
"Lewis Gay",2014-10-28,112.5,168,0.669642857142857,0.000124712606726277
"Lewis Gay",2014-10-29,113.8,168,0.677380952380952,0.000126153730181781
"Lewis Gay",2014-10-30,115,168,0.68452380952381,0.000127483997986861
"Lewis Gay",2014-10-31,115,168,0.68452380952381,0.000127483997986861
"Lewis Gay",2014-11-01,116.3,168,0.692261904761905,0.000128925121442365
"Lewis Gay",2014-11-02,115.5,168,0.6875,0.000128038276238978
"Lewis Gay",2014-11-03,117.1,168,0.697023809523809,0.000129811966645752
"Lewis Gay",2014-11-04,117.6,168,0.7,0.000130366244897869
"Lewis Gay",2014-11-05,118.9,168,0.707738095238095,0.000131807368353372
"Lewis Gay",2014-11-06,118.1,168,0.70297619047619,0.000130920523149985
"Lewis Gay",2014-11-07,118.9,168,0.707738095238095,0.000131807368353372
"Lewis Gay",2014-11-08,117.9,168,0.701785714285714,0.000130698811849139
"Lewis Gay",2014-11-09,117.6,168,0.7,0.000130366244897869
"Lewis Gay",2014-11-10,117.6,168,0.7,0.000130366244897869
"Lewis Gay",2014-11-11,115.5,168,0.6875,0.000128038276238978
"Lewis Gay",2014-11-12,115,168,0.68452380952381,0.000127483997986861
"Lewis Gay",2014-11-13,114.5,168,0.681547619047619,0.000126929719734745
"Lewis Gay",2014-11-14,114,168,0.678571428571429,0.000126375441482628
"Lewis Gay",2014-11-15,113.5,168,0.675595238095238,0.000125821163230511
"Lewis Gay",2014-11-16,113,168,0.672619047619048,0.000125266884978394
"Lewis Gay",2014-11-17,112.5,168,0.669642857142857,0.000124712606726277
"Lewis Gay",2014-11-18,112.5,168,0.669642857142857,0.000124712606726277
