"","Dam","Date","Storage","Capacity","PercentDamCapacity","PercentTotalCapacity"
"21614","Vo<cb>Lvlei",2015-07-27,72568,164095,0.442231634114385,0.0804457283992222
"21615","Vo<cb>Lvlei",2015-07-28,72568,164095,0.442231634114385,0.0804457283992222
"21616","Vo<cb>Lvlei",2015-07-29,72689,164095,0.44296901185289,0.0805798637362345
"21617","Vo<cb>Lvlei",2015-07-30,72931,164095,0.4444437673299,0.080848134410259
"21618","Vo<cb>Lvlei",2015-07-31,73780,164095,0.44961759956123,0.0817892988823533
"21619","Vo<cb>Lvlei",2015-08-01,75610,164095,0.460769676102258,0.0838179572851008
"21620","Vo<cb>Lvlei",2015-08-02,76961,164095,0.469002711843749,0.0853156171223203
"21621","Vo<cb>Lvlei",2015-08-03,77578,164095,0.472762728907036,0.0859995964854325
"21622","Vo<cb>Lvlei",2015-08-04,78195,164095,0.476522745970322,0.0866835758485446
"21623","Vo<cb>Lvlei",2015-08-05,78567,164095,0.478789725463908,0.0870959588681195
"21624","Vo<cb>Lvlei",2015-08-06,79311,164095,0.48332368445108,0.0879207249072693
"21625","Vo<cb>Lvlei",2015-08-07,80057,164095,0.487869831500046,0.0887477080594275
"21626","Vo<cb>Lvlei",2015-08-08,80430,164095,0.490142905024528,0.0891611996355066
"21627","Vo<cb>Lvlei",2015-08-09,80555,164095,0.490904658886621,0.0892997691985358
"21628","Vo<cb>Lvlei",2015-08-10,80804,164095,0.492422072579908,0.08957579976809
"21629","Vo<cb>Lvlei",2015-08-11,80804,164095,0.492422072579908,0.08957579976809
"21630","Vo<cb>Lvlei",2015-08-12,80804,164095,0.492422072579908,0.08957579976809
"21631","Vo<cb>Lvlei",2015-08-13,80804,164095,0.492422072579908,0.08957579976809
"21632","Vo<cb>Lvlei",2015-08-14,80929,164095,0.493183826442,0.0897143693311192
"21633","Vo<cb>Lvlei",2015-08-15,81304,164095,0.495469088028276,0.0901300780202068
"21634","Vo<cb>Lvlei",2015-08-16,82055,164095,0.500045705231726,0.0909626039548862
"21635","Vo<cb>Lvlei",2015-08-17,82306,164095,0.501575306986806,0.0912408516374488
"21636","Vo<cb>Lvlei",2015-08-18,82557,164095,0.503104908741887,0.0915190993200114
"21637","Vo<cb>Lvlei",2015-08-19,82682,164095,0.503866662603979,0.0916576688830406
"21638","Vo<cb>Lvlei",2015-08-20,82557,164095,0.503104908741887,0.0915190993200114
"21639","Vo<cb>Lvlei",2015-08-21,82934,164095,0.505402358389957,0.0919370251221075
"21640","Vo<cb>Lvlei",2015-08-22,82431,164095,0.502337060848899,0.091379421200478
"21641","Vo<cb>Lvlei",2015-08-23,82431,164095,0.502337060848899,0.091379421200478
"21642","Vo<cb>Lvlei",2015-08-24,82431,164095,0.502337060848899,0.091379421200478
"21643","Vo<cb>Lvlei",2015-08-25,82431,164095,0.502337060848899,0.091379421200478
"21644","Vo<cb>Lvlei",2015-08-26,82557,164095,0.503104908741887,0.0915190993200114
"21645","Vo<cb>Lvlei",2015-08-27,82557,164095,0.503104908741887,0.0915190993200114
"21646","Vo<cb>Lvlei",2015-08-28,82557,164095,0.503104908741887,0.0915190993200114
"21647","Vo<cb>Lvlei",2015-08-29,82431,164095,0.502337060848899,0.091379421200478
"21648","Vo<cb>Lvlei",2015-08-30,82431,164095,0.502337060848899,0.091379421200478
"21649","Vo<cb>Lvlei",2015-08-31,82431,164095,0.502337060848899,0.091379421200478
"21650","Vo<cb>Lvlei",2015-09-01,82306,164095,0.501575306986806,0.0912408516374488
"21651","Vo<cb>Lvlei",2015-09-02,82431,164095,0.502337060848899,0.091379421200478
"21652","Vo<cb>Lvlei",2015-09-03,82431,164095,0.502337060848899,0.091379421200478
"21653","Vo<cb>Lvlei",2015-09-04,82306,164095,0.501575306986806,0.0912408516374488
"21654","Vo<cb>Lvlei",2015-09-05,82431,164095,0.502337060848899,0.091379421200478
"21655","Vo<cb>Lvlei",2015-09-06,82306,164095,0.501575306986806,0.0912408516374488
"21656","Vo<cb>Lvlei",2015-09-07,82306,164095,0.501575306986806,0.0912408516374488
"21657","Vo<cb>Lvlei",2015-09-08,82306,164095,0.501575306986806,0.0912408516374488
"21658","Vo<cb>Lvlei",2015-09-09,82055,164095,0.500045705231726,0.0909626039548862
"21659","Vo<cb>Lvlei",2015-09-10,82055,164095,0.500045705231726,0.0909626039548862
"21660","Vo<cb>Lvlei",2015-09-11,82180,164095,0.500807459093818,0.0911011735179154
"21661","Vo<cb>Lvlei",2015-09-12,82180,164095,0.500807459093818,0.0911011735179154
"21662","Vo<cb>Lvlei",2015-09-13,82306,164095,0.501575306986806,0.0912408516374488
"21663","Vo<cb>Lvlei",2015-09-14,82180,164095,0.500807459093818,0.0911011735179154
"21664","Vo<cb>Lvlei",2015-09-15,81429,164095,0.496230841890368,0.090268647583236
"21665","Vo<cb>Lvlei",2015-09-16,81304,164095,0.495469088028276,0.0901300780202068
"21666","Vo<cb>Lvlei",2015-09-17,81304,164095,0.495469088028276,0.0901300780202068
"21667","Vo<cb>Lvlei",2015-09-18,81304,164095,0.495469088028276,0.0901300780202068
"21668","Vo<cb>Lvlei",2015-09-19,81179,164095,0.494707334166184,0.0899915084571776
"21669","Vo<cb>Lvlei",2015-09-20,81179,164095,0.494707334166184,0.0899915084571776
"21670","Vo<cb>Lvlei",2015-09-21,80929,164095,0.493183826442,0.0897143693311192
"21671","Vo<cb>Lvlei",2015-09-22,80181,164095,0.488625491331241,0.0888851690659525
"21672","Vo<cb>Lvlei",2015-09-23,80181,164095,0.488625491331241,0.0888851690659525
"21673","Vo<cb>Lvlei",2015-09-24,79932,164095,0.487108077637954,0.0886091384963983
"21674","Vo<cb>Lvlei",2015-09-25,79932,164095,0.487108077637954,0.0886091384963983
"21675","Vo<cb>Lvlei",2015-09-26,80181,164095,0.488625491331241,0.0888851690659525
"21676","Vo<cb>Lvlei",2015-09-27,80057,164095,0.487869831500046,0.0887477080594275
"21677","Vo<cb>Lvlei",2015-09-28,79932,164095,0.487108077637954,0.0886091384963983
"21678","Vo<cb>Lvlei",2015-09-29,79559,164095,0.484835004113471,0.0881956469203192
"21679","Vo<cb>Lvlei",2015-09-30,79559,164095,0.484835004113471,0.0881956469203192
"21680","Vo<cb>Lvlei",2015-10-01,79062,164095,0.481806270757793,0.0876446943377151
"21681","Vo<cb>Lvlei",2015-10-02,79062,164095,0.481806270757793,0.0876446943377151
"21682","Vo<cb>Lvlei",2015-10-03,78938,164095,0.481050610926597,0.0875072333311901
"21683","Vo<cb>Lvlei",2015-10-04,78814,164095,0.480294951095402,0.0873697723246652
"21684","Vo<cb>Lvlei",2015-10-05,78691,164095,0.479545385295103,0.0872334198746444
"21685","Vo<cb>Lvlei",2015-10-06,78567,164095,0.478789725463908,0.0870959588681195
"21686","Vo<cb>Lvlei",2015-10-07,77948,164095,0.475017520338828,0.0864097623919989
"21687","Vo<cb>Lvlei",2015-10-08,77825,164095,0.474267954538529,0.0862734099419782
"21688","Vo<cb>Lvlei",2015-10-09,77701,164095,0.473512294707334,0.0861359489354532
"21689","Vo<cb>Lvlei",2015-10-10,77578,164095,0.472762728907036,0.0859995964854325
"21690","Vo<cb>Lvlei",2015-10-11,77454,164095,0.47200706907584,0.0858621354789075
"21691","Vo<cb>Lvlei",2015-10-12,77208,164095,0.470507937475243,0.085589430578866
"21692","Vo<cb>Lvlei",2015-10-13,76961,164095,0.469002711843749,0.0853156171223203
"21693","Vo<cb>Lvlei",2015-10-14,76715,164095,0.467503580243152,0.0850429122222789
"21694","Vo<cb>Lvlei",2015-10-15,76469,164095,0.466004448642555,0.0847702073222374
"21695","Vo<cb>Lvlei",2015-10-16,76224,164095,0.464511411072854,0.0844986109787002
"21696","Vo<cb>Lvlei",2015-10-17,76224,164095,0.464511411072854,0.0844986109787002
"21697","Vo<cb>Lvlei",2015-10-18,75855,164095,0.462262713671958,0.084089553628638
"21698","Vo<cb>Lvlei",2015-10-19,75855,164095,0.462262713671958,0.084089553628638
"21699","Vo<cb>Lvlei",2015-10-20,75610,164095,0.460769676102258,0.0838179572851008
"21700","Vo<cb>Lvlei",2015-10-21,75610,164095,0.460769676102258,0.0838179572851008
"21701","Vo<cb>Lvlei",2015-10-22,74998,164095,0.457040129193455,0.0831395207045098
"21702","Vo<cb>Lvlei",2015-10-23,74388,164095,0.453322770346446,0.0824633012369273
"21703","Vo<cb>Lvlei",2015-10-24,74266,164095,0.452579298577044,0.0823280573434109
"21704","Vo<cb>Lvlei",2015-10-25,73901,164095,0.450354977299735,0.0819234342193656
"21705","Vo<cb>Lvlei",2015-10-26,72689,164095,0.44296901185289,0.0805798637362345
"21706","Vo<cb>Lvlei",2015-10-27,71965,164095,0.438556933483653,0.0797772688271694
"21707","Vo<cb>Lvlei",2015-10-28,71845,164095,0.437825649776044,0.0796442420466614
"21708","Vo<cb>Lvlei",2015-10-29,71484,164095,0.435625704622322,0.079244053148633
"21709","Vo<cb>Lvlei",2015-10-30,71124,164095,0.433431853499497,0.0788449728071089
"21710","Vo<cb>Lvlei",2015-10-31,70884,164095,0.43196928608428,0.0785789192460929
"21711","Vo<cb>Lvlei",2015-11-01,70884,164095,0.43196928608428,0.0785789192460929
"21712","Vo<cb>Lvlei",2015-11-02,70644,164095,0.430506718669064,0.0783128656850768
"21713","Vo<cb>Lvlei",2015-11-03,70525,164095,0.429781528992352,0.078180947461073
"21714","Vo<cb>Lvlei",2015-11-04,70405,164095,0.429050245284744,0.078047920680565
"21715","Vo<cb>Lvlei",2015-11-05,69451,164095,0.423236539809257,0.0769903577755262
"21716","Vo<cb>Lvlei",2015-11-06,68620,164095,0.418172400134069,0.0760691473205081
"21717","Vo<cb>Lvlei",2015-11-07,68384,164095,0.416734208842439,0.075807527985509
"21718","Vo<cb>Lvlei",2015-11-08,68265,164095,0.416009019165727,0.0756756097615052
"21719","Vo<cb>Lvlei",2015-11-09,68029,164095,0.414570827874097,0.075413990426506
"21720","Vo<cb>Lvlei",2015-11-10,67675,164095,0.412413540936653,0.0750215614240073
"21721","Vo<cb>Lvlei",2015-11-11,67439,164095,0.410975349645023,0.0747599420890082
"21722","Vo<cb>Lvlei",2015-11-12,67087,164095,0.408830250769371,0.074369730199518
"21723","Vo<cb>Lvlei",2015-11-13,66969,164095,0.408111155123557,0.0742389205320184
"21724","Vo<cb>Lvlei",2015-11-14,66734,164095,0.406679057862823,0.0739784097535235
"21725","Vo<cb>Lvlei",2015-11-15,66617,164095,0.405966056247905,0.0738487086425282
"21726","Vo<cb>Lvlei",2015-11-16,66383,164095,0.404540053018069,0.0735893064205376
"21727","Vo<cb>Lvlei",2015-11-17,66032,164095,0.402401048173314,0.0732002030875516
"21728","Vo<cb>Lvlei",2015-11-18,65681,164095,0.40026204332856,0.0728110997545656
"21729","Vo<cb>Lvlei",2015-11-19,65448,164095,0.39884213412962,0.0725528060890792
"21730","Vo<cb>Lvlei",2015-11-20,65332,164095,0.398135226545599,0.0724242135345881
"21731","Vo<cb>Lvlei",2015-11-21,64750,164095,0.394588500563698,0.0717790336491241
"21732","Vo<cb>Lvlei",2015-11-22,64634,164095,0.393881592979676,0.071650441094633
"21733","Vo<cb>Lvlei",2015-11-23,64518,164095,0.393174685395655,0.0715218485401419
"21734","Vo<cb>Lvlei",2015-11-24,63823,164095,0.388939333922423,0.0707514017696996
"21735","Vo<cb>Lvlei",2015-11-25,63592,164095,0.387531612785277,0.0704953252172216
"21736","Vo<cb>Lvlei",2015-11-26,63131,164095,0.384722264541881,0.06998428066877
"21737","Vo<cb>Lvlei",2015-11-27,62785,164095,0.38261372985161,0.0696007201183051
"21738","Vo<cb>Lvlei",2015-11-28,62555,164095,0.381212102745361,0.0693457521223314
"21739","Vo<cb>Lvlei",2015-11-29,62325,164095,0.379810475639111,0.0690907841263577
"21740","Vo<cb>Lvlei",2015-11-30,62096,164095,0.378414942563759,0.0688369246868882
"21741","Vo<cb>Lvlei",2015-12-01,61866,164095,0.377013315457509,0.0685819566909145
"21742","Vo<cb>Lvlei",2015-12-02,61637,164095,0.375617782382157,0.068328097251445
"21743","Vo<cb>Lvlei",2015-12-03,61522,164095,0.374916968829032,0.0682006132534581
"21744","Vo<cb>Lvlei",2015-12-04,61293,164095,0.373521435753679,0.0679467538139887
"21745","Vo<cb>Lvlei",2015-12-05,60265,164095,0.367256771991834,0.0668071577276365
"21746","Vo<cb>Lvlei",2015-12-06,59696,164095,0.363789268411591,0.0661763890767276
"21747","Vo<cb>Lvlei",2015-12-07,59923,164095,0.36517261342515,0.0664280314031886
"21748","Vo<cb>Lvlei",2015-12-08,59355,164095,0.361711203875804,0.065798371308784
"21749","Vo<cb>Lvlei",2015-12-09,59127,164095,0.360321764831348,0.0655456204258187
"21750","Vo<cb>Lvlei",2015-12-10,58787,164095,0.358249794326457,0.0651687112143793
"21751","Vo<cb>Lvlei",2015-12-11,57994,164095,0.353417227825345,0.0642896259065221
"21752","Vo<cb>Lvlei",2015-12-12,57655,164095,0.351351351351351,0.0639138252515869
"21753","Vo<cb>Lvlei",2015-12-13,57655,164095,0.351351351351351,0.0639138252515869
"21754","Vo<cb>Lvlei",2015-12-14,57655,164095,0.351351351351351,0.0639138252515869
"21755","Vo<cb>Lvlei",2015-12-15,55293,164095,0.336957250373259,0.0612954147885872
"21756","Vo<cb>Lvlei",2015-12-16,55293,164095,0.336957250373259,0.0612954147885872
"21757","Vo<cb>Lvlei",2015-12-17,54734,164095,0.333550687101984,0.0606757317027206
"21758","Vo<cb>Lvlei",2015-12-18,54623,164095,0.332874249672446,0.0605526819307507
"21759","Vo<cb>Lvlei",2015-12-19,54288,164095,0.330832749322039,0.0601813155018324
"21760","Vo<cb>Lvlei",2015-12-20,54065,164095,0.329473780432067,0.0599341074013884
"21761","Vo<cb>Lvlei",2015-12-21,53842,164095,0.328114811542095,0.0596868993009443
"21762","Vo<cb>Lvlei",2015-12-22,53508,164095,0.326079405222584,0.0593166414285303
"21763","Vo<cb>Lvlei",2015-12-23,53175,164095,0.324050092933971,0.0589474921126205
"21764","Vo<cb>Lvlei",2015-12-24,52953,164095,0.322697218074896,0.0587013925686806
"21765","Vo<cb>Lvlei",2015-12-25,52731,164095,0.32134434321582,0.0584552930247408
"21766","Vo<cb>Lvlei",2015-12-26,52510,164095,0.319997562387641,0.0582103020373051
"21767","Vo<cb>Lvlei",2015-12-27,52068,164095,0.317304000731284,0.0577203200624339
"21768","Vo<cb>Lvlei",2015-12-28,51626,164095,0.314610439074926,0.0572303380875627
"21769","Vo<cb>Lvlei",2015-12-29,51406,164095,0.313269752277644,0.0569864556566313
"21770","Vo<cb>Lvlei",2015-12-30,51295,164095,0.312593314848106,0.0568634058846613
"21771","Vo<cb>Lvlei",2015-12-31,51076,164095,0.311258722081721,0.0566206320102342
"21772","Vo<cb>Lvlei",2016-01-01,50746,164095,0.309247691885798,0.0562548083638371
"21773","Vo<cb>Lvlei",2016-01-02,48571,164095,0.295993174685396,0.0538436979671291
"21774","Vo<cb>Lvlei",2016-01-03,50200,164095,0.30592035101618,0.0556495365125256
"21775","Vo<cb>Lvlei",2016-01-04,49982,164095,0.304591852280691,0.0554078711946027
"21776","Vo<cb>Lvlei",2016-01-05,49982,164095,0.304591852280691,0.0554078711946027
"21777","Vo<cb>Lvlei",2016-01-06,49438,164095,0.301276699472866,0.0548048164562996
"21778","Vo<cb>Lvlei",2016-01-07,49004,164095,0.298631890063683,0.0543237029334622
"21779","Vo<cb>Lvlei",2016-01-08,48787,164095,0.297309485359091,0.0540831461720435
"21780","Vo<cb>Lvlei",2016-01-09,48679,164095,0.296651330022243,0.0539634220695863
"21781","Vo<cb>Lvlei",2016-01-10,48355,164095,0.294676864011701,0.0536042497622146
"21782","Vo<cb>Lvlei",2016-01-11,48140,164095,0.293366647368902,0.0533659101138044
"21783","Vo<cb>Lvlei",2016-01-12,47924,164095,0.292050336695207,0.05312646190889
"21784","Vo<cb>Lvlei",2016-01-13,47817,164095,0.291398275389256,0.053007846362937
"21785","Vo<cb>Lvlei",2016-01-14,47709,164095,0.290740120052409,0.0528881222604797
"21786","Vo<cb>Lvlei",2016-01-15,47602,164095,0.290088058746458,0.0527695067145267
"21787","Vo<cb>Lvlei",2016-01-16,47389,164095,0.288790030165453,0.052533384179125
"21788","Vo<cb>Lvlei",2016-01-17,47280,164095,0.288125780797709,0.0524125515201635
"21789","Vo<cb>Lvlei",2016-01-18,47173,164095,0.287473719491758,0.0522939359742105
"21790","Vo<cb>Lvlei",2016-01-19,44523,164095,0.271324537615406,0.0493562612379916
"21791","Vo<cb>Lvlei",2016-01-20,44313,164095,0.270044791127091,0.0491234643721025
"21792","Vo<cb>Lvlei",2016-01-21,44104,164095,0.268771138669673,0.0488917760627177
"21793","Vo<cb>Lvlei",2016-01-22,43894,164095,0.267491392181358,0.0486589791968286
"21794","Vo<cb>Lvlei",2016-01-23,43685,164095,0.26621773972394,0.0484272908874438
"21795","Vo<cb>Lvlei",2016-01-24,43164,164095,0.263042749626741,0.0478497329487381
"21796","Vo<cb>Lvlei",2016-01-25,42852,164095,0.261141411986959,0.0475038633194173
"21797","Vo<cb>Lvlei",2016-01-26,42645,164095,0.259879947591334,0.0472743921230409
"21798","Vo<cb>Lvlei",2016-01-27,42438,164095,0.25861848319571,0.0470449209266646
"21799","Vo<cb>Lvlei",2016-01-28,42231,164095,0.257357018800085,0.0468154497302882
"21800","Vo<cb>Lvlei",2016-01-29,42231,164095,0.257357018800085,0.0468154497302882
"21801","Vo<cb>Lvlei",2016-01-30,42127,164095,0.256723239586825,0.0467001598538479
"21802","Vo<cb>Lvlei",2016-01-31,42024,164095,0.256095554404461,0.0465859785339119
"21803","Vo<cb>Lvlei",2016-02-01,41818,164095,0.254840184039733,0.0463576158940397
"21804","Vo<cb>Lvlei",2016-02-02,41714,164095,0.254206404826472,0.0462423260175994
"21805","Vo<cb>Lvlei",2016-02-03,41611,164095,0.253578719644109,0.0461281446976634
"21806","Vo<cb>Lvlei",2016-02-04,41508,164095,0.252951034461745,0.0460139633777273
"21807","Vo<cb>Lvlei",2016-02-05,40687,164095,0.247947835095524,0.0451038384877516
"21808","Vo<cb>Lvlei",2016-02-06,40584,164095,0.24732014991316,0.0449896571678155
"21809","Vo<cb>Lvlei",2016-02-07,40789,164095,0.248569426246991,0.0452169112511834
"21810","Vo<cb>Lvlei",2016-02-08,40687,164095,0.247947835095524,0.0451038384877516
"21811","Vo<cb>Lvlei",2016-02-09,40584,164095,0.24732014991316,0.0449896571678155
"21812","Vo<cb>Lvlei",2016-02-10,40482,164095,0.246698558761693,0.0448765844043837
"21813","Vo<cb>Lvlei",2016-02-11,40379,164095,0.246070873579329,0.0447624030844476
"21814","Vo<cb>Lvlei",2016-02-12,40175,164095,0.244827691276395,0.044536257557584
"21815","Vo<cb>Lvlei",2016-02-13,40072,164095,0.244200006094031,0.0444220762376479
"21816","Vo<cb>Lvlei",2016-02-14,39970,164095,0.243578414942564,0.0443090034742161
"21817","Vo<cb>Lvlei",2016-02-15,39766,164095,0.242335232639629,0.0440828579473524
"21818","Vo<cb>Lvlei",2016-02-16,39562,164095,0.241092050336695,0.0438567124204888
"21819","Vo<cb>Lvlei",2016-02-17,39460,164095,0.240470459185228,0.043743639657057
"21820","Vo<cb>Lvlei",2016-02-18,39358,164095,0.239848868033761,0.0436305668936251
"21821","Vo<cb>Lvlei",2016-02-19,39052,164095,0.23798409457936,0.0432913486033297
"21822","Vo<cb>Lvlei",2016-02-20,38747,164095,0.236125415155855,0.0429532388695384
"21823","Vo<cb>Lvlei",2016-02-21,38544,164095,0.234888326883817,0.042728201899179
"21824","Vo<cb>Lvlei",2016-02-22,38239,164095,0.233029647460313,0.0423900921653878
"21825","Vo<cb>Lvlei",2016-02-23,37732,164095,0.229939973795667,0.0418280540177413
"21826","Vo<cb>Lvlei",2016-02-24,37428,164095,0.228087388403059,0.0414910528404543
"21827","Vo<cb>Lvlei",2016-02-25,37125,164095,0.226240897041348,0.0411551602196716
"21828","Vo<cb>Lvlei",2016-02-26,36923,164095,0.225009902800207,0.0409312318058164
"21829","Vo<cb>Lvlei",2016-02-27,36721,164095,0.223778908559066,0.0407073033919612
"21830","Vo<cb>Lvlei",2016-02-28,36418,164095,0.221932417197355,0.0403714107711784
"21831","Vo<cb>Lvlei",2016-02-29,36116,164095,0.220092019866541,0.0400366267068999
"21832","Vo<cb>Lvlei",2016-03-01,35914,164095,0.2188610256254,0.0398126982930447
"21833","Vo<cb>Lvlei",2016-03-02,35713,164095,0.217636125415156,0.0395898784356937
"21834","Vo<cb>Lvlei",2016-03-03,36620,164095,0.223163411438496,0.0405953391850336
"21835","Vo<cb>Lvlei",2016-03-04,36519,164095,0.222547914317926,0.040483374978106
"21836","Vo<cb>Lvlei",2016-03-05,36519,164095,0.222547914317926,0.040483374978106
"21837","Vo<cb>Lvlei",2016-03-06,36418,164095,0.221932417197355,0.0403714107711784
"21838","Vo<cb>Lvlei",2016-03-07,36317,164095,0.221316920076785,0.0402594465642508
"21839","Vo<cb>Lvlei",2016-03-08,35914,164095,0.2188610256254,0.0398126982930447
"21840","Vo<cb>Lvlei",2016-03-09,35412,164095,0.215801822115238,0.0392562029279194
"21841","Vo<cb>Lvlei",2016-03-10,35311,164095,0.215186324994668,0.0391442387209918
"21842","Vo<cb>Lvlei",2016-03-11,35311,164095,0.215186324994668,0.0391442387209918
"21843","Vo<cb>Lvlei",2016-03-12,35311,164095,0.215186324994668,0.0391442387209918
"21844","Vo<cb>Lvlei",2016-03-13,35110,164095,0.213961424784424,0.0389214188636409
"21845","Vo<cb>Lvlei",2016-03-14,35010,164095,0.21335202169475,0.0388105632132175
"21846","Vo<cb>Lvlei",2016-03-15,34909,164095,0.21273652457418,0.0386985990062899
"21847","Vo<cb>Lvlei",2016-03-16,34108,164095,0.207855205825894,0.0378106452463989
"21848","Vo<cb>Lvlei",2016-03-17,33908,164095,0.206636399646546,0.0375889339455521
"21849","Vo<cb>Lvlei",2016-03-18,33908,164095,0.206636399646546,0.0375889339455521
"21850","Vo<cb>Lvlei",2016-03-19,33808,164095,0.206026996556873,0.0374780782951288
"21851","Vo<cb>Lvlei",2016-03-20,33808,164095,0.206026996556873,0.0374780782951288
"21852","Vo<cb>Lvlei",2016-03-21,33708,164095,0.205417593467199,0.0373672226447054
"21853","Vo<cb>Lvlei",2016-03-22,33608,164095,0.204808190377525,0.0372563669942821
"21854","Vo<cb>Lvlei",2016-03-23,33308,164095,0.202979981108504,0.036923800043012
"21855","Vo<cb>Lvlei",2016-03-24,33208,164095,0.202370578018831,0.0368129443925886
"21856","Vo<cb>Lvlei",2016-03-25,33108,164095,0.201761174929157,0.0367020887421653
"21857","Vo<cb>Lvlei",2016-03-26,33108,164095,0.201761174929157,0.0367020887421653
"21858","Vo<cb>Lvlei",2016-03-27,33008,164095,0.201151771839483,0.0365912330917419
"21859","Vo<cb>Lvlei",2016-03-28,32609,164095,0.198720253511685,0.0361489190465527
"21860","Vo<cb>Lvlei",2016-03-29,32909,164095,0.200548462780706,0.0364814859978228
"21861","Vo<cb>Lvlei",2016-03-30,32609,164095,0.198720253511685,0.0361489190465527
"21862","Vo<cb>Lvlei",2016-03-31,32709,164095,0.199329656601359,0.0362597746969761
"21863","Vo<cb>Lvlei",2016-04-01,32609,164095,0.198720253511685,0.0361489190465527
"21864","Vo<cb>Lvlei",2016-04-02,32510,164095,0.198116944452908,0.0360391719526336
"21865","Vo<cb>Lvlei",2016-04-03,32510,164095,0.198116944452908,0.0360391719526336
"21866","Vo<cb>Lvlei",2016-04-04,32410,164095,0.197507541363235,0.0359283163022102
"21867","Vo<cb>Lvlei",2016-04-05,32211,164095,0.196294829214784,0.0357077135578678
"21868","Vo<cb>Lvlei",2016-04-06,32111,164095,0.19568542612511,0.0355968579074444
"21869","Vo<cb>Lvlei",2016-04-07,32111,164095,0.19568542612511,0.0355968579074444
"21870","Vo<cb>Lvlei",2016-04-08,32111,164095,0.19568542612511,0.0355968579074444
"21871","Vo<cb>Lvlei",2016-04-09,32211,164095,0.196294829214784,0.0357077135578678
"21872","Vo<cb>Lvlei",2016-04-10,31515,164095,0.192053383710655,0.0349361582309212
"21873","Vo<cb>Lvlei",2016-04-11,31415,164095,0.191443980620982,0.0348253025804978
"21874","Vo<cb>Lvlei",2016-04-12,31415,164095,0.191443980620982,0.0348253025804978
"21875","Vo<cb>Lvlei",2016-04-13,31217,164095,0.190237362503428,0.0346058083926596
"21876","Vo<cb>Lvlei",2016-04-14,31118,164095,0.189634053444651,0.0344960612987405
"21877","Vo<cb>Lvlei",2016-04-15,31118,164095,0.189634053444651,0.0344960612987405
"21878","Vo<cb>Lvlei",2016-04-16,30622,164095,0.18661141411987,0.0339462172726406
"21879","Vo<cb>Lvlei",2016-04-17,30721,164095,0.187214723178647,0.0340559643665597
"21880","Vo<cb>Lvlei",2016-04-18,30423,164095,0.185398701971419,0.0337256145282981
"21881","Vo<cb>Lvlei",2016-04-19,30126,164095,0.183588774795088,0.0333963732465407
"21882","Vo<cb>Lvlei",2016-04-20,29830,164095,0.181784941649654,0.0330682405212876
"21883","Vo<cb>Lvlei",2016-04-21,30423,164095,0.185398701971419,0.0337256145282981
"21884","Vo<cb>Lvlei",2016-04-22,30423,164095,0.185398701971419,0.0337256145282981
"21885","Vo<cb>Lvlei",2016-04-23,30919,164095,0.1884213412962,0.034275458554398
"21886","Vo<cb>Lvlei",2016-04-24,32510,164095,0.198116944452908,0.0360391719526336
"21887","Vo<cb>Lvlei",2016-04-25,33508,164095,0.204198787287852,0.0371455113438587
"21888","Vo<cb>Lvlei",2016-04-26,33608,164095,0.204808190377525,0.0372563669942821
"21889","Vo<cb>Lvlei",2016-04-27,33308,164095,0.202979981108504,0.036923800043012
"21890","Vo<cb>Lvlei",2016-04-28,33608,164095,0.204808190377525,0.0372563669942821
"21891","Vo<cb>Lvlei",2016-04-29,33608,164095,0.204808190377525,0.0372563669942821
"21892","Vo<cb>Lvlei",2016-04-30,33408,164095,0.203589384198178,0.0370346556934354
"21893","Vo<cb>Lvlei",2016-05-01,33408,164095,0.203589384198178,0.0370346556934354
"21894","Vo<cb>Lvlei",2016-05-02,33408,164095,0.203589384198178,0.0370346556934354
"21895","Vo<cb>Lvlei",2016-05-03,33408,164095,0.203589384198178,0.0370346556934354
"21896","Vo<cb>Lvlei",2016-05-04,35814,164095,0.218251622535726,0.0397018426426213
"21897","Vo<cb>Lvlei",2016-05-05,35814,164095,0.218251622535726,0.0397018426426213
"21898","Vo<cb>Lvlei",2016-05-06,35512,164095,0.216411225204912,0.0393670585783428
"21899","Vo<cb>Lvlei",2016-05-07,35512,164095,0.216411225204912,0.0393670585783428
"21900","Vo<cb>Lvlei",2016-05-08,35412,164095,0.215801822115238,0.0392562029279194
"21901","Vo<cb>Lvlei",2016-05-09,35412,164095,0.215801822115238,0.0392562029279194
"21902","Vo<cb>Lvlei",2016-05-10,35412,164095,0.215801822115238,0.0392562029279194
"21903","Vo<cb>Lvlei",2016-05-11,35311,164095,0.215186324994668,0.0391442387209918
"21904","Vo<cb>Lvlei",2016-05-12,35311,164095,0.215186324994668,0.0391442387209918
"21905","Vo<cb>Lvlei",2016-05-13,35110,164095,0.213961424784424,0.0389214188636409
"21906","Vo<cb>Lvlei",2016-05-14,35110,164095,0.213961424784424,0.0389214188636409
"21907","Vo<cb>Lvlei",2016-05-15,35010,164095,0.21335202169475,0.0388105632132175
"21908","Vo<cb>Lvlei",2016-05-16,35010,164095,0.21335202169475,0.0388105632132175
"21909","Vo<cb>Lvlei",2016-05-17,35010,164095,0.21335202169475,0.0388105632132175
"21910","Vo<cb>Lvlei",2016-05-18,34809,164095,0.212127121484506,0.0385877433558666
